ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.68,3.5,3.85,3.73,3.89,3.66,3.69,GEO
LRG,6.89,2.83,3.46,3.58,3.96,3.36,3.92,GEO
ABC,5.71,2.92,3.25,3.8,3.88,4.38,4.07,GEO
SVM,6.64,3.09,3.47,3.61,4.16,2.74,4.29,GEO
DTREE,5.0,3.81,3.03,4.13,4.39,3.33,4.31,GEO
KNN,5.96,3.01,3.49,3.44,3.79,3.8,4.52,GEO
MLP,6.65,2.61,3.42,3.52,3.88,3.33,4.61,GEO
RF,6.24,3.15,2.98,3.91,3.18,3.62,4.93,GEO
avarage,6.1,3.11,3.37,3.72,3.89,3.53,4.29,GEO
std,0.63,0.38,0.28,0.23,0.35,0.47,0.4,GEO
