ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.89,3.48,3.84,3.5,4.57,3.33,3.39,AUC
ABC,5.6,3.39,3.16,3.64,4.55,4.25,3.42,AUC
KNN,5.43,3.22,3.93,4.02,4.17,3.75,3.47,AUC
SVM,6.52,3.46,3.52,3.45,4.39,3.19,3.48,AUC
MLP,6.41,3.25,3.25,3.76,4.21,3.61,3.52,AUC
RF,5.86,3.43,3.45,4.09,3.53,4.1,3.53,AUC
DTREE,5.02,3.33,3.52,4.26,4.89,3.42,3.57,AUC
LRG,6.8,3.02,3.46,3.57,4.07,3.4,3.68,AUC
avarage,5.94,3.32,3.52,3.79,4.3,3.63,3.51,AUC
std,0.6,0.16,0.27,0.3,0.41,0.38,0.09,AUC
