ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.34,3.88,3.93,3.38,3.53,3.54,3.4,SPE
LRG,6.93,3.17,4.2,3.31,3.03,3.49,3.86,SPE
SVM,6.75,3.48,3.84,3.31,3.59,2.82,4.21,SPE
DTREE,5.26,3.9,3.22,4.25,3.82,3.24,4.31,SPE
ABC,6.0,2.95,3.53,3.5,3.14,4.43,4.45,SPE
MLP,6.8,3.34,3.73,3.49,3.02,3.11,4.5,SPE
RF,6.51,3.4,3.33,3.93,2.74,3.54,4.55,SPE
KNN,6.39,3.03,3.57,3.23,2.84,4.19,4.75,SPE
avarage,6.37,3.39,3.67,3.55,3.21,3.54,4.26,SPE
std,0.54,0.35,0.32,0.36,0.39,0.54,0.43,SPE
