ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.63,2.78,3.72,3.63,3.8,3.24,4.2,PRE
SGD,4.29,4.0,3.43,3.7,4.39,3.85,4.33,PRE
SVM,5.48,3.02,3.59,3.37,4.36,3.75,4.43,PRE
RF,4.13,3.53,3.2,3.43,4.88,4.37,4.45,PRE
KNN,3.92,3.56,3.57,3.54,4.61,4.06,4.75,PRE
MLP,5.36,2.88,3.3,3.78,4.23,3.62,4.83,PRE
DTREE,3.6,3.24,3.46,3.54,5.01,4.21,4.94,PRE
ABC,4.04,3.56,3.14,3.46,4.92,3.67,5.21,PRE
avarage,4.68,3.32,3.43,3.56,4.52,3.85,4.64,PRE
std,1.04,0.42,0.2,0.14,0.41,0.36,0.35,PRE
