ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.93,3.93,4.07,3.93,4.07,3.14,PRE
SVM,5.86,2.93,3.64,4.14,3.57,3.93,3.93,PRE
SGD,6.57,3.57,3.36,3.43,3.29,3.21,4.57,PRE
ABC,2.07,3.14,5.36,4.29,4.07,4.14,4.93,PRE
RF,4.93,3.57,2.86,4.07,3.79,3.79,5.0,PRE
KNN,3.71,4.07,4.0,2.93,4.71,3.43,5.14,PRE
DTREE,3.93,4.36,2.93,2.64,5.14,3.79,5.21,PRE
MLP,6.5,2.86,2.93,2.79,3.57,3.86,5.5,PRE
avarage,4.94,3.43,3.62,3.54,4.01,3.78,4.68,PRE
std,1.59,0.56,0.83,0.68,0.63,0.31,0.78,PRE
