ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.56,2.93,3.26,3.81,4.11,4.43,3.9,IBA
RF,6.3,3.41,3.25,3.93,3.39,3.72,4.0,IBA
SGD,5.68,3.31,3.64,3.83,3.81,3.52,4.2,IBA
KNN,5.95,3.1,3.43,3.49,3.86,3.95,4.21,IBA
SVM,6.57,2.91,3.43,3.64,4.29,2.79,4.39,IBA
DTREE,4.91,3.79,3.03,4.09,4.44,3.21,4.52,IBA
LRG,6.88,2.53,3.33,3.54,3.89,3.14,4.7,IBA
MLP,6.64,2.55,3.18,3.45,4.02,3.3,4.86,IBA
avarage,6.06,3.07,3.32,3.72,3.98,3.51,4.35,IBA
std,0.66,0.43,0.18,0.23,0.32,0.52,0.33,IBA
