ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.79,3.43,2.57,PRE
SVM,5.79,3.5,3.86,4.0,4.14,3.43,3.29,PRE
SGD,5.57,3.86,4.14,2.5,3.86,3.64,4.43,PRE
ABC,2.71,3.29,3.79,3.14,4.86,5.43,4.79,PRE
RF,4.71,4.07,3.71,2.21,4.21,4.14,4.93,PRE
MLP,6.21,3.14,3.36,3.14,3.14,3.64,5.36,PRE
KNN,3.57,4.14,2.43,3.86,4.21,4.29,5.5,PRE
DTREE,4.71,3.71,2.43,2.86,4.86,3.86,5.57,PRE
avarage,4.88,3.59,3.4,3.33,4.26,3.98,4.55,PRE
std,1.22,0.43,0.64,0.89,0.59,0.66,1.09,PRE
