ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.14,3.5,4.57,4.29,3.79,3.86,REC
ABC,2.21,4.0,4.71,3.71,5.07,3.64,4.64,REC
SVM,5.0,3.0,2.93,4.79,3.57,3.86,4.86,REC
DTREE,3.93,3.79,3.29,2.57,5.14,4.21,5.07,REC
KNN,2.57,4.5,3.43,3.36,4.93,3.64,5.57,REC
RF,4.71,3.71,2.5,3.86,3.43,3.93,5.86,REC
SGD,4.21,3.0,2.29,3.93,4.21,4.07,6.29,REC
MLP,5.36,2.36,2.64,3.21,3.64,4.21,6.57,REC
avarage,4.11,3.44,3.16,3.75,4.29,3.92,5.34,REC
std,1.15,0.68,0.77,0.72,0.7,0.23,0.9,REC
