ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.93,4.14,4.0,3.57,3.57,3.14,IBA
ABC,2.79,4.0,4.86,4.14,3.86,4.29,4.07,IBA
RF,5.64,3.29,3.29,4.43,3.07,4.07,4.21,IBA
KNN,4.71,3.71,4.0,3.0,4.43,3.86,4.29,IBA
DTREE,4.21,4.21,3.71,2.79,4.57,3.93,4.57,IBA
SVM,5.71,2.36,3.79,3.43,3.79,3.5,5.43,IBA
SGD,5.71,2.86,2.71,3.64,3.93,3.14,6.0,IBA
MLP,6.86,2.0,2.93,2.93,3.79,3.36,6.14,IBA
avarage,5.29,3.17,3.68,3.54,3.88,3.71,4.73,IBA
std,1.34,0.78,0.69,0.61,0.47,0.39,1.04,IBA
