ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.08,3.85,3.38,4.94,5.2,4.33,4.21,REC
SGD,2.11,4.02,3.88,4.64,4.69,4.41,4.25,REC
DTREE,2.65,4.29,3.04,4.07,5.72,3.93,4.3,REC
MLP,2.18,3.2,3.27,4.32,5.68,4.93,4.43,REC
LRG,2.4,3.34,3.3,4.88,5.33,4.31,4.43,REC
RF,2.85,3.92,2.97,3.89,5.61,4.23,4.53,REC
ABC,2.1,3.91,3.57,4.44,5.88,3.42,4.68,REC
KNN,1.64,4.58,3.42,4.52,5.94,3.11,4.8,REC
avarage,2.25,3.89,3.35,4.46,5.51,4.08,4.45,REC
std,0.38,0.45,0.29,0.37,0.42,0.58,0.21,REC
