ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,4.29,4.29,4.0,3.79,2.14,IBA
SVM,5.71,2.71,4.14,3.64,4.14,3.86,3.79,IBA
DTREE,4.21,4.07,3.71,3.14,4.79,3.93,4.14,IBA
ABC,2.71,3.79,4.79,3.86,3.79,4.43,4.64,IBA
KNN,4.43,3.71,4.07,2.86,4.43,3.79,4.71,IBA
SGD,5.86,3.14,3.0,4.07,3.93,3.29,4.71,IBA
RF,5.36,3.07,3.0,4.43,2.93,4.0,5.21,IBA
MLP,6.79,2.14,3.07,3.21,4.07,3.5,5.21,IBA
avarage,5.21,3.2,3.76,3.69,4.01,3.82,4.32,IBA
std,1.36,0.63,0.68,0.57,0.54,0.34,1.01,IBA
