ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.66,3.11,3.74,3.8,4.0,3.61,3.09,PRE
MLP,5.58,3.34,3.42,4.16,4.28,3.95,3.27,PRE
SVM,5.62,3.49,3.57,3.48,4.64,3.74,3.46,PRE
SGD,4.76,3.72,3.58,4.18,4.68,3.41,3.66,PRE
KNN,3.89,3.66,3.86,4.28,4.58,3.98,3.74,PRE
ABC,4.03,3.68,3.46,3.75,5.05,4.02,4.01,PRE
DTREE,3.85,3.34,3.47,4.07,5.38,3.7,4.19,PRE
RF,4.1,3.4,3.47,3.92,4.61,4.27,4.23,PRE
avarage,4.81,3.47,3.57,3.95,4.65,3.84,3.71,PRE
std,1.04,0.21,0.16,0.27,0.42,0.27,0.42,PRE
