ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.91,2.93,3.66,3.78,4.11,3.52,3.09,GEO
SVM,6.7,3.29,3.69,3.8,4.42,2.91,3.2,GEO
KNN,6.03,3.22,3.79,3.7,3.93,4.07,3.26,GEO
RF,6.34,3.52,3.41,4.11,3.42,3.89,3.3,GEO
ABC,5.72,3.11,3.43,3.93,4.07,4.35,3.38,GEO
MLP,6.66,2.88,3.67,3.61,4.18,3.57,3.43,GEO
SGD,5.78,3.53,3.89,3.79,3.88,3.65,3.49,GEO
DTREE,5.04,3.96,3.16,4.24,4.57,3.43,3.6,GEO
avarage,6.15,3.31,3.59,3.87,4.07,3.67,3.34,GEO
std,0.62,0.36,0.24,0.21,0.35,0.44,0.16,GEO
