ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.86,3.93,4.5,4.07,3.36,2.71,IBA
ABC,3.71,4.43,3.21,2.71,3.71,5.43,4.79,IBA
SVM,6.57,2.57,3.57,3.5,4.0,2.71,5.07,IBA
SGD,6.29,3.0,3.0,3.64,2.14,4.43,5.5,IBA
RF,5.07,3.64,3.43,3.36,2.79,4.14,5.57,IBA
DTREE,4.79,3.79,2.71,3.07,5.5,2.57,5.57,IBA
MLP,6.14,3.29,2.71,2.93,4.36,2.93,5.64,IBA
KNN,4.64,3.14,3.43,2.64,4.14,3.64,6.36,IBA
avarage,5.47,3.34,3.25,3.29,3.84,3.65,5.15,IBA
std,1.06,0.59,0.43,0.61,1.01,0.98,1.09,IBA
