ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.15,3.32,3.68,4.34,4.52,3.43,3.57,GEO
RF,6.11,3.41,3.37,3.87,3.19,4.08,3.97,GEO
KNN,5.98,2.84,3.74,3.67,3.75,3.88,4.13,GEO
ABC,5.69,3.29,3.17,3.52,3.9,4.24,4.2,GEO
SGD,5.95,3.46,3.51,3.38,4.34,3.17,4.2,GEO
SVM,6.66,3.07,3.29,3.38,4.33,2.98,4.3,GEO
LRG,6.93,2.87,3.35,3.43,3.97,3.02,4.43,GEO
MLP,6.52,2.99,3.22,3.6,4.0,3.23,4.44,GEO
avarage,6.12,3.16,3.42,3.65,4.0,3.5,4.15,GEO
std,0.57,0.24,0.21,0.32,0.42,0.49,0.28,GEO
