ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.78,3.02,3.68,3.64,4.26,3.56,3.06,AUC
SVM,6.52,3.1,3.76,3.65,4.42,3.42,3.13,AUC
MLP,6.45,3.31,3.57,3.81,3.87,3.61,3.38,AUC
RF,5.96,3.49,3.22,3.59,3.76,4.43,3.54,AUC
SGD,5.24,3.75,3.39,3.61,4.22,4.24,3.55,AUC
KNN,5.66,3.25,3.45,3.43,4.52,4.02,3.66,AUC
ABC,5.77,3.48,3.1,3.23,4.29,4.44,3.69,AUC
DTREE,4.73,3.57,3.27,4.02,4.73,3.72,3.96,AUC
avarage,5.89,3.37,3.43,3.62,4.26,3.93,3.49,AUC
std,0.69,0.25,0.23,0.23,0.32,0.41,0.3,AUC
