ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,2.19,3.21,3.26,4.37,5.65,4.88,4.44,REC
LRG,2.42,3.32,3.32,4.89,5.34,4.24,4.48,REC
SVM,2.1,3.79,3.34,4.9,5.12,4.24,4.51,REC
DTREE,2.62,4.15,2.99,4.04,5.69,3.89,4.62,REC
SGD,2.09,3.85,3.72,4.61,4.76,4.32,4.65,REC
ABC,2.11,3.87,3.52,4.41,5.89,3.5,4.7,REC
RF,2.87,3.83,2.96,3.87,5.58,4.18,4.71,REC
KNN,1.63,4.47,3.39,4.5,5.96,3.1,4.95,REC
avarage,2.25,3.81,3.31,4.45,5.5,4.04,4.63,REC
std,0.38,0.41,0.25,0.37,0.4,0.54,0.16,REC
