ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.76,2.99,3.68,3.69,4.23,3.55,3.1,AUC
MLP,6.5,3.31,3.57,3.84,3.89,3.62,3.27,AUC
SVM,6.51,3.02,3.71,3.65,4.44,3.35,3.32,AUC
KNN,5.65,3.29,3.46,3.48,4.57,4.07,3.48,AUC
RF,5.96,3.46,3.28,3.66,3.7,4.39,3.56,AUC
ABC,5.8,3.47,3.02,3.24,4.22,4.36,3.9,AUC
DTREE,4.7,3.59,3.24,3.97,4.75,3.76,3.99,AUC
SGD,5.22,3.65,3.39,3.52,4.09,4.11,4.02,AUC
avarage,5.89,3.35,3.42,3.63,4.24,3.9,3.58,AUC
std,0.7,0.24,0.24,0.22,0.35,0.39,0.35,AUC
