ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.93,4.29,4.29,4.0,3.86,2.14,IBA
ABC,2.86,4.21,5.07,4.36,3.93,4.43,3.14,IBA
SVM,5.71,2.57,4.07,3.71,4.07,3.71,4.14,IBA
MLP,7.0,2.21,3.21,3.36,4.29,3.64,4.29,IBA
RF,5.5,3.14,3.14,4.36,3.07,4.07,4.71,IBA
KNN,4.43,3.71,4.0,2.86,4.43,3.71,4.86,IBA
SGD,5.71,3.14,2.86,4.07,4.07,3.14,5.0,IBA
DTREE,3.93,3.93,3.43,2.57,4.36,3.64,6.14,IBA
avarage,5.21,3.23,3.76,3.7,4.03,3.78,4.3,IBA
std,1.38,0.68,0.73,0.7,0.43,0.37,1.22,IBA
