ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.43,3.27,3.34,3.77,4.28,3.71,3.2,AUC
ABC,5.65,3.39,3.23,3.73,4.5,4.28,3.23,AUC
KNN,5.48,3.34,3.91,4.03,4.17,3.72,3.35,AUC
SVM,6.5,3.45,3.52,3.44,4.4,3.23,3.45,AUC
SGD,5.93,3.45,3.79,3.52,4.59,3.28,3.45,AUC
LRG,6.8,3.03,3.48,3.62,4.12,3.41,3.52,AUC
RF,5.88,3.44,3.42,4.06,3.53,4.1,3.57,AUC
DTREE,4.94,3.22,3.52,4.24,4.84,3.36,3.88,AUC
avarage,5.95,3.32,3.53,3.8,4.3,3.64,3.46,AUC
std,0.61,0.15,0.22,0.28,0.39,0.39,0.21,AUC
