ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,3.07,4.0,4.21,4.21,3.64,2.93,PRE
SVM,5.93,3.21,4.0,4.36,4.36,2.71,3.43,PRE
ABC,3.29,4.36,2.71,3.5,4.07,5.43,4.64,PRE
SGD,5.93,3.07,2.93,4.43,2.36,4.43,4.86,PRE
MLP,6.07,3.43,2.93,2.5,4.71,3.43,4.93,PRE
RF,4.0,3.43,3.36,2.71,3.79,4.86,5.86,PRE
DTREE,4.29,3.43,2.5,2.93,5.71,3.14,6.0,PRE
KNN,3.21,3.86,3.07,3.14,4.57,3.93,6.21,PRE
avarage,4.83,3.48,3.19,3.47,4.22,3.95,4.86,PRE
std,1.26,0.43,0.56,0.77,0.95,0.91,1.19,PRE
