ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.68,2.84,3.58,3.64,4.26,3.65,3.35,IBA
LRG,6.91,2.63,3.54,3.85,4.18,3.43,3.45,IBA
DTREE,5.1,3.96,3.21,4.24,4.62,3.39,3.48,IBA
KNN,6.01,3.2,3.65,3.66,3.96,4.03,3.49,IBA
SVM,6.61,3.07,3.66,3.8,4.44,2.93,3.49,IBA
SGD,5.75,3.36,3.67,3.89,3.89,3.74,3.7,IBA
RF,6.34,3.4,3.29,4.01,3.39,3.87,3.71,IBA
ABC,5.54,2.9,3.27,3.81,4.1,4.48,3.89,IBA
avarage,6.12,3.17,3.48,3.86,4.11,3.69,3.57,IBA
std,0.63,0.41,0.19,0.19,0.38,0.47,0.18,IBA
