ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.75,2.8,3.57,3.94,4.16,3.61,3.17,AUC
SVM,6.57,3.31,3.54,3.86,4.36,3.04,3.32,AUC
MLP,6.48,2.92,3.72,3.58,4.2,3.75,3.35,AUC
SGD,5.61,3.42,3.8,3.89,3.93,3.79,3.56,AUC
KNN,5.49,3.43,3.51,3.91,4.09,3.93,3.63,AUC
DTREE,4.74,3.96,3.16,4.31,4.87,3.29,3.68,AUC
RF,6.07,3.64,3.22,4.04,3.51,3.81,3.71,AUC
ABC,5.36,3.01,3.35,3.89,4.15,4.45,3.79,AUC
avarage,5.88,3.31,3.48,3.93,4.16,3.71,3.53,AUC
std,0.7,0.39,0.23,0.2,0.38,0.42,0.22,AUC
