ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,3.29,4.64,4.07,4.0,3.57,F1
SVM,5.29,3.07,2.93,4.79,3.57,4.0,4.36,F1
ABC,2.07,3.86,4.5,4.0,5.21,3.64,4.71,F1
KNN,3.21,4.43,3.71,3.07,4.86,3.79,4.93,F1
SGD,4.93,3.57,2.29,3.64,4.14,4.29,5.14,F1
DTREE,3.71,4.07,3.21,2.36,5.07,3.93,5.64,F1
RF,5.07,3.14,2.29,3.86,3.5,3.86,6.29,F1
MLP,5.86,2.5,2.79,2.57,3.79,4.14,6.36,F1
avarage,4.4,3.5,3.12,3.62,4.28,3.96,5.12,F1
std,1.28,0.62,0.74,0.89,0.68,0.2,0.95,F1
