ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,3.78,3.68,3.2,3.43,5.7,4.57,3.66,F1
DTREE,2.96,3.77,3.49,3.74,5.75,4.48,3.8,F1
KNN,1.86,4.6,3.48,4.55,6.16,3.48,3.86,F1
MLP,3.04,3.7,3.18,4.06,5.48,4.56,3.99,F1
SVM,3.17,3.42,3.06,4.57,5.18,4.47,4.14,F1
LRG,4.17,3.46,2.81,4.11,5.25,3.94,4.25,F1
SGD,2.37,4.06,3.71,3.66,4.99,4.84,4.36,F1
ABC,3.01,4.08,3.34,3.75,5.93,3.4,4.49,F1
avarage,3.05,3.85,3.28,3.98,5.56,4.22,4.07,F1
std,0.73,0.39,0.28,0.42,0.4,0.54,0.29,F1
