ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.43,3.93,2.14,3.36,6.29,3.64,4.21,REC
LRG,5.07,2.93,3.07,4.36,4.29,3.5,4.79,REC
RF,4.0,3.5,3.5,3.14,4.0,4.71,5.14,REC
ABC,2.43,4.43,3.07,3.21,5.0,4.29,5.57,REC
SVM,5.07,2.79,3.43,4.36,3.93,2.71,5.71,REC
KNN,3.0,3.86,3.14,3.21,5.5,3.29,6.0,REC
SGD,4.71,3.0,3.0,4.57,2.57,4.14,6.0,REC
MLP,5.57,3.21,2.14,2.79,4.79,3.07,6.43,REC
avarage,4.29,3.46,2.94,3.62,4.54,3.67,5.48,REC
std,1.09,0.58,0.52,0.69,1.12,0.67,0.73,REC
