ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.06,3.0,3.05,4.51,5.21,4.03,4.14,F1
MLP,2.94,3.16,3.15,4.23,5.6,4.75,4.18,F1
SVM,3.3,3.59,3.07,4.65,4.99,4.17,4.23,F1
RF,4.02,3.7,2.92,3.64,5.16,4.24,4.32,F1
DTREE,2.95,4.05,2.99,4.15,5.62,3.79,4.45,F1
SGD,2.59,3.75,3.6,4.56,4.61,4.26,4.63,F1
ABC,2.76,3.64,3.33,4.25,5.75,3.6,4.67,F1
KNN,1.98,4.58,3.34,4.43,5.78,3.14,4.75,F1
avarage,3.08,3.68,3.18,4.3,5.34,4.0,4.42,F1
std,0.7,0.49,0.23,0.32,0.41,0.49,0.24,F1
