ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.11,3.99,3.36,4.83,5.31,4.57,3.82,REC
MLP,2.31,3.65,3.05,4.51,5.48,4.8,4.2,REC
LRG,2.44,3.67,3.3,4.52,5.39,4.21,4.46,REC
ABC,2.34,4.04,3.75,4.26,5.87,3.19,4.55,REC
SGD,2.46,4.0,3.96,4.07,4.6,4.3,4.61,REC
RF,2.44,3.72,3.23,3.86,5.52,4.39,4.83,REC
KNN,1.56,4.33,3.4,4.52,5.8,3.37,5.03,REC
DTREE,2.58,3.47,3.07,3.85,6.11,3.89,5.03,REC
avarage,2.28,3.86,3.39,4.3,5.51,4.09,4.57,REC
std,0.32,0.28,0.32,0.35,0.46,0.57,0.42,REC
