ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.57,3.57,4.21,3.64,3.07,4.29,IBA
ABC,3.86,4.43,2.93,2.57,3.71,5.43,5.07,IBA
SGD,6.5,3.07,3.0,3.86,2.14,4.29,5.14,IBA
KNN,4.79,3.21,3.57,2.86,4.57,3.79,5.21,IBA
SVM,6.57,2.57,3.57,3.36,3.86,2.71,5.36,IBA
DTREE,4.93,3.79,2.71,3.07,5.5,2.57,5.43,IBA
MLP,6.14,3.21,2.64,2.79,4.36,2.93,5.93,IBA
RF,5.0,3.5,3.29,3.21,2.93,3.86,6.21,IBA
avarage,5.55,3.29,3.16,3.24,3.84,3.58,5.33,IBA
std,1.04,0.62,0.39,0.56,1.02,0.96,0.58,IBA
