ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.52,3.74,3.79,4.26,3.04,3.85,2.8,SPE
DTREE,5.42,4.18,3.57,4.46,4.04,3.38,2.95,SPE
ABC,6.09,3.2,3.79,3.79,3.39,4.59,3.15,SPE
KNN,6.39,3.34,3.92,3.55,3.07,4.47,3.28,SPE
SGD,6.4,3.75,3.87,3.26,3.52,3.49,3.7,SPE
MLP,6.79,3.5,3.84,3.57,3.21,3.28,3.81,SPE
SVM,6.74,3.6,3.93,3.36,3.66,2.83,3.89,SPE
LRG,6.93,3.15,4.14,3.25,2.94,3.46,4.13,SPE
avarage,6.41,3.56,3.85,3.69,3.36,3.67,3.46,SPE
std,0.48,0.34,0.16,0.45,0.37,0.6,0.49,SPE
