ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.36,2.5,4.86,5.0,3.79,3.57,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
RF,4.36,4.5,3.14,2.29,4.43,4.57,4.71,F1
SGD,4.71,3.43,3.64,3.07,4.79,3.36,5.0,F1
DTREE,4.43,4.07,2.21,2.64,5.5,4.0,5.14,F1
KNN,3.64,4.14,1.93,4.07,4.57,4.07,5.57,F1
ABC,2.21,3.36,3.64,3.14,5.29,4.79,5.57,F1
MLP,6.0,3.07,2.5,3.21,3.43,3.36,6.43,F1
avarage,4.42,3.71,2.85,3.41,4.66,3.94,5.02,F1
std,1.12,0.49,0.65,0.84,0.65,0.53,0.89,F1
