ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,2.07,4.0,4.71,3.86,4.93,3.71,4.71,REC
SVM,5.07,3.0,2.86,4.64,3.57,3.86,5.0,REC
KNN,2.71,4.64,3.43,3.29,4.93,3.57,5.43,REC
LRG,4.86,2.86,3.21,4.29,4.0,3.36,5.43,REC
SGD,4.36,3.29,2.29,4.07,4.36,4.07,5.57,REC
DTREE,3.93,3.79,3.14,2.43,4.93,4.14,5.64,REC
RF,4.57,3.71,2.36,3.71,3.71,4.07,5.86,REC
MLP,5.43,2.36,2.79,3.14,3.64,4.21,6.43,REC
avarage,4.12,3.46,3.1,3.68,4.26,3.88,5.51,REC
std,1.17,0.73,0.77,0.71,0.61,0.3,0.52,REC
