ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,3.07,3.14,4.64,4.93,3.21,2.5,GEO
ABC,2.79,3.29,4.0,3.29,4.93,5.57,4.14,GEO
SVM,6.14,3.5,3.57,3.21,4.36,2.79,4.43,GEO
KNN,5.0,3.64,2.43,3.43,4.29,4.14,5.07,GEO
SGD,5.86,3.57,4.0,2.43,3.86,3.14,5.14,GEO
RF,4.79,4.0,3.0,3.21,3.64,4.14,5.21,GEO
DTREE,4.64,3.86,2.21,3.29,4.71,3.71,5.57,GEO
MLP,6.64,3.07,2.64,3.64,2.79,3.21,6.0,GEO
avarage,5.29,3.5,3.12,3.39,4.19,3.74,4.76,GEO
std,1.27,0.34,0.69,0.61,0.74,0.89,1.09,GEO
