ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,6.7,3.35,3.73,3.88,4.46,2.94,2.94,GEO
KNN,6.04,3.25,3.84,3.75,4.0,4.12,2.99,GEO
MLP,6.68,2.92,3.68,3.7,4.2,3.64,3.19,GEO
LRG,6.91,2.94,3.57,3.75,4.11,3.44,3.28,GEO
ABC,5.76,3.07,3.48,3.91,4.07,4.4,3.31,GEO
DTREE,5.07,3.99,3.21,4.3,4.61,3.37,3.44,GEO
SGD,5.75,3.51,3.87,3.75,3.9,3.63,3.59,GEO
RF,6.32,3.39,3.3,4.1,3.39,3.89,3.61,GEO
avarage,6.15,3.3,3.59,3.89,4.09,3.68,3.3,GEO
std,0.62,0.35,0.24,0.21,0.37,0.46,0.25,GEO
