ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,4.14,4.14,3.79,3.71,2.71,IBA
SVM,5.93,2.79,4.21,3.86,4.21,3.86,3.14,IBA
RF,5.64,3.21,3.29,4.5,3.29,4.07,4.0,IBA
KNN,4.57,3.71,4.0,3.07,4.43,3.86,4.36,IBA
SGD,6.0,3.21,3.0,4.07,4.07,3.29,4.36,IBA
ABC,2.57,3.79,4.79,3.86,3.79,4.14,5.07,IBA
MLP,6.86,2.14,3.21,3.21,3.93,3.5,5.14,IBA
DTREE,3.86,3.79,3.36,2.71,4.5,3.64,6.14,IBA
avarage,5.25,3.2,3.75,3.68,4.0,3.76,4.37,IBA
std,1.47,0.57,0.62,0.61,0.39,0.29,1.11,IBA
