ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.64,3.93,3.71,4.07,3.0,GEO
SVM,5.86,2.57,3.93,3.79,3.79,3.57,4.5,GEO
ABC,2.5,3.79,4.93,3.79,3.86,4.07,5.07,GEO
RF,5.21,3.43,2.86,4.07,3.07,4.0,5.36,GEO
SGD,5.86,3.07,2.79,3.5,3.57,3.36,5.86,GEO
KNN,4.57,3.21,3.93,3.0,4.0,3.36,5.93,GEO
DTREE,4.14,3.57,3.64,2.71,4.36,3.64,5.93,GEO
MLP,6.57,2.21,3.0,2.79,4.07,3.14,6.21,GEO
avarage,5.17,3.11,3.59,3.45,3.8,3.65,5.23,GEO
std,1.39,0.52,0.71,0.54,0.38,0.36,1.06,GEO
