ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.21,3.07,3.43,4.71,4.43,3.36,3.79,F1
ABC,2.71,4.64,3.29,3.29,4.57,5.14,4.36,F1
SVM,5.36,2.71,3.57,4.64,3.93,3.14,4.64,F1
DTREE,4.93,3.57,2.36,3.07,6.29,3.07,4.71,F1
SGD,5.21,3.64,2.64,4.5,2.71,4.29,5.0,F1
KNN,3.36,3.64,3.21,3.21,5.29,3.29,6.0,F1
MLP,5.71,3.29,2.21,2.71,4.71,3.21,6.14,F1
RF,4.14,3.07,3.5,2.93,3.57,4.43,6.36,F1
avarage,4.58,3.46,3.03,3.63,4.44,3.74,5.12,F1
std,1.07,0.58,0.54,0.84,1.08,0.77,0.94,F1
