ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.79,3.93,4.71,4.21,3.07,2.71,SPE
ABC,4.64,4.57,3.43,3.71,3.64,5.21,2.79,SPE
RF,6.57,4.14,3.71,4.0,2.86,3.79,2.93,SPE
SVM,6.43,2.86,3.79,4.0,4.5,2.86,3.57,SPE
SGD,6.64,4.07,3.64,3.29,3.14,3.43,3.79,SPE
KNN,5.21,3.21,4.0,3.36,4.07,3.86,4.29,SPE
MLP,6.29,4.0,3.86,2.71,3.93,2.93,4.29,SPE
DTREE,5.86,4.0,2.93,3.43,4.21,2.36,5.21,SPE
avarage,6.03,3.71,3.66,3.65,3.82,3.44,3.7,SPE
std,0.74,0.66,0.35,0.6,0.57,0.87,0.88,SPE
