ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.86,3.86,4.43,3.93,3.36,3.0,IBA
ABC,4.0,4.64,3.36,2.93,4.0,5.86,3.21,IBA
KNN,4.86,3.29,3.86,3.07,4.79,4.0,4.14,IBA
SVM,6.64,2.79,3.86,3.5,4.14,2.93,4.14,IBA
RF,5.36,3.86,3.5,3.36,3.07,4.21,4.64,IBA
MLP,6.14,3.43,2.79,3.07,4.5,2.86,5.21,IBA
DTREE,4.86,4.07,2.57,3.07,5.43,2.71,5.29,IBA
SGD,6.43,2.86,3.0,3.71,2.14,4.57,5.29,IBA
avarage,5.61,3.47,3.35,3.39,4.0,3.81,4.37,IBA
std,0.98,0.67,0.51,0.49,1.02,1.07,0.91,IBA
