ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.39,3.87,3.18,4.89,5.09,4.41,3.17,F1
SGD,2.73,4.03,3.8,4.7,4.83,4.41,3.51,F1
LRG,4.09,3.24,3.13,4.65,5.22,4.14,3.53,F1
MLP,3.01,3.32,3.28,4.28,5.73,4.84,3.54,F1
KNN,2.06,4.8,3.57,4.66,5.88,3.33,3.7,F1
RF,3.98,3.72,2.93,3.66,5.22,4.24,4.25,F1
ABC,2.75,3.66,3.41,4.34,5.76,3.61,4.48,F1
DTREE,2.89,4.01,3.04,4.13,5.68,3.74,4.51,F1
avarage,3.11,3.83,3.29,4.41,5.43,4.09,3.84,F1
std,0.68,0.49,0.29,0.4,0.38,0.5,0.51,F1
