ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.79,3.43,2.57,PRE
ABC,3.0,3.57,4.0,3.71,5.21,5.64,2.86,PRE
SVM,5.86,3.5,4.0,4.0,4.14,3.43,3.07,PRE
RF,5.0,4.21,3.57,2.21,4.36,4.21,4.43,PRE
DTREE,4.79,3.86,2.71,2.86,5.14,3.86,4.79,PRE
KNN,3.43,4.21,2.43,3.71,4.36,4.43,5.43,PRE
MLP,6.36,3.0,3.21,3.14,3.0,3.5,5.79,PRE
SGD,5.43,3.57,3.86,2.21,3.57,3.36,6.0,PRE
avarage,4.96,3.62,3.41,3.35,4.32,3.98,4.37,PRE
std,1.19,0.47,0.59,0.93,0.76,0.78,1.37,PRE
