ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.16,3.44,3.5,3.72,3.51,4.42,3.25,IBA
ABC,5.89,3.39,3.2,3.31,4.14,4.48,3.59,IBA
SGD,5.41,3.48,3.49,3.52,4.3,4.01,3.78,IBA
SVM,6.57,2.82,3.6,3.61,4.4,3.15,3.84,IBA
KNN,5.88,3.03,3.57,3.34,4.22,3.99,3.97,IBA
DTREE,4.89,3.57,3.32,3.94,4.41,3.88,3.99,IBA
MLP,6.58,2.99,3.39,3.7,3.9,3.38,4.07,IBA
LRG,6.93,2.69,3.55,3.49,4.22,3.02,4.1,IBA
avarage,6.04,3.18,3.45,3.58,4.14,3.79,3.82,IBA
std,0.67,0.34,0.14,0.21,0.3,0.55,0.28,IBA
