ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.49,3.59,3.6,3.87,3.12,4.25,3.07,SPE
DTREE,5.22,3.85,3.36,4.18,4.03,3.65,3.7,SPE
KNN,6.4,3.28,3.89,3.04,3.1,4.45,3.84,SPE
ABC,6.07,3.64,3.2,3.33,3.25,4.52,3.98,SPE
SGD,6.07,3.32,3.84,3.63,3.63,3.39,4.12,SPE
MLP,6.82,3.3,3.82,3.56,2.98,3.02,4.51,SPE
SVM,6.7,3.16,3.76,3.12,3.49,3.19,4.57,SPE
LRG,6.91,2.94,3.93,3.34,3.17,3.07,4.63,SPE
avarage,6.34,3.38,3.68,3.51,3.35,3.69,4.06,SPE
std,0.55,0.29,0.26,0.38,0.35,0.63,0.53,SPE
