ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.38,4.07,3.59,3.75,4.38,4.02,3.81,PRE
LRG,6.66,2.83,3.71,3.63,3.78,3.26,4.13,PRE
SVM,5.49,3.03,3.67,3.4,4.41,3.8,4.2,PRE
MLP,5.4,2.99,3.44,3.84,4.31,3.75,4.26,PRE
RF,4.18,3.52,3.22,3.45,4.99,4.36,4.27,PRE
ABC,4.22,3.7,3.19,3.63,5.08,3.86,4.32,PRE
KNN,3.96,3.64,3.58,3.66,4.68,4.15,4.33,PRE
DTREE,3.67,3.24,3.39,3.61,5.09,4.22,4.78,PRE
avarage,4.74,3.38,3.48,3.62,4.59,3.93,4.26,PRE
std,1.01,0.42,0.2,0.14,0.46,0.34,0.27,PRE
