ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,4.21,4.36,4.07,4.36,2.21,PRE
SVM,5.86,3.0,3.93,4.29,3.71,4.21,3.0,PRE
ABC,2.29,3.57,5.71,4.64,4.36,4.21,3.21,PRE
SGD,6.29,3.71,3.43,3.57,3.43,3.57,4.0,PRE
RF,5.07,3.57,2.86,4.07,3.57,3.79,5.07,PRE
MLP,6.71,2.86,2.93,2.93,3.64,3.86,5.07,PRE
KNN,3.57,4.21,3.86,2.79,4.71,3.43,5.43,PRE
DTREE,3.93,4.21,2.79,2.36,4.93,3.57,6.21,PRE
avarage,4.94,3.52,3.71,3.62,4.05,3.88,4.28,PRE
std,1.53,0.53,0.97,0.85,0.56,0.35,1.39,PRE
