ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.22,3.34,3.69,4.34,4.6,3.52,3.29,GEO
ABC,5.84,3.48,3.25,3.63,4.12,4.37,3.31,GEO
KNN,6.03,2.89,3.98,3.83,3.9,4.05,3.32,GEO
RF,6.16,3.57,3.53,3.98,3.25,4.17,3.35,GEO
SGD,6.04,3.59,3.57,3.6,4.5,3.34,3.35,GEO
MLP,6.56,3.15,3.48,3.69,4.14,3.47,3.52,GEO
SVM,6.67,3.2,3.4,3.56,4.48,3.01,3.68,GEO
LRG,6.93,3.05,3.43,3.62,4.05,3.22,3.69,GEO
avarage,6.18,3.28,3.54,3.78,4.13,3.64,3.44,GEO
std,0.54,0.25,0.22,0.27,0.43,0.49,0.17,GEO
