ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.14,4.04,3.39,4.8,5.31,4.59,3.72,REC
LRG,2.5,3.83,3.4,4.64,5.44,4.31,3.88,REC
MLP,2.24,3.72,3.1,4.49,5.42,4.78,4.25,REC
SGD,2.43,4.11,3.98,4.07,4.68,4.39,4.35,REC
KNN,1.57,4.48,3.54,4.72,5.79,3.4,4.5,REC
ABC,2.35,3.96,3.67,4.2,5.79,3.09,4.94,REC
RF,2.42,3.66,3.23,3.9,5.41,4.33,5.06,REC
DTREE,2.59,3.48,3.06,3.81,5.94,3.82,5.3,REC
avarage,2.28,3.91,3.42,4.33,5.47,4.09,4.5,REC
std,0.32,0.31,0.31,0.39,0.39,0.59,0.56,REC
