ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.05,4.02,3.74,3.84,4.89,4.85,4.61,REC
SVM,1.9,3.6,3.3,4.63,5.19,4.61,4.78,REC
RF,2.47,3.9,3.24,3.43,5.84,4.17,4.94,REC
LRG,2.39,3.71,3.14,4.23,5.34,4.19,5.0,REC
MLP,2.13,3.75,3.13,4.07,5.42,4.42,5.09,REC
DTREE,2.62,3.53,3.46,3.5,5.51,4.17,5.2,REC
ABC,2.17,4.17,3.46,3.89,5.97,3.13,5.21,REC
KNN,1.58,4.34,3.3,4.31,5.94,3.25,5.28,REC
avarage,2.16,3.88,3.34,3.99,5.51,4.1,5.01,REC
std,0.33,0.28,0.2,0.41,0.38,0.61,0.23,REC
