ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.07,3.36,4.5,4.43,3.64,4.07,REC
ABC,2.71,4.79,2.93,3.36,5.07,4.64,4.5,REC
SVM,5.21,2.93,3.57,4.5,4.07,2.86,4.86,REC
SGD,5.0,3.0,3.14,4.86,2.71,4.29,5.0,REC
RF,3.93,3.36,3.43,3.0,3.93,4.5,5.86,REC
KNN,3.21,3.86,3.14,3.07,5.5,3.21,6.0,REC
DTREE,4.14,3.64,1.93,2.93,5.79,3.36,6.21,REC
MLP,5.43,3.21,2.14,2.79,4.71,3.07,6.64,REC
avarage,4.32,3.48,2.96,3.62,4.53,3.7,5.39,REC
std,0.99,0.62,0.6,0.85,0.98,0.69,0.91,REC
