ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,3.24,4.26,3.56,3.38,3.4,3.24,SPE
KNN,6.4,3.43,4.02,3.11,3.16,4.61,3.25,SPE
SVM,6.75,3.37,4.1,3.34,3.7,3.46,3.29,SPE
SGD,6.11,3.54,3.99,3.79,3.76,3.46,3.35,SPE
MLP,6.82,3.51,4.07,3.84,3.17,3.19,3.4,SPE
ABC,6.14,3.72,3.32,3.36,3.38,4.59,3.49,SPE
RF,6.48,3.51,3.57,3.73,2.98,4.15,3.58,SPE
DTREE,5.27,3.9,3.42,4.12,4.02,3.66,3.61,SPE
avarage,6.36,3.53,3.85,3.61,3.44,3.81,3.4,SPE
std,0.53,0.21,0.35,0.33,0.35,0.56,0.14,SPE
