ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.7,2.9,3.81,3.73,3.96,3.43,3.47,PRE
SGD,4.37,4.12,3.58,3.8,4.43,3.98,3.7,PRE
SVM,5.49,3.06,3.7,3.46,4.5,3.82,3.98,PRE
MLP,5.4,3.07,3.43,3.9,4.37,3.78,4.05,PRE
RF,4.11,3.47,3.18,3.39,4.94,4.35,4.56,PRE
KNN,3.91,3.61,3.57,3.59,4.61,4.11,4.6,PRE
DTREE,3.64,3.28,3.47,3.52,5.01,4.17,4.92,PRE
ABC,4.07,3.6,3.13,3.5,5.01,3.66,5.03,PRE
avarage,4.71,3.39,3.48,3.61,4.6,3.91,4.29,PRE
std,1.05,0.4,0.24,0.18,0.37,0.3,0.57,PRE
