ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.05,3.72,3.41,4.82,5.35,4.81,3.84,REC
RF,2.57,4.09,3.4,3.48,5.98,4.38,4.1,REC
SGD,2.07,4.16,3.76,3.88,5.02,4.86,4.25,REC
LRG,2.42,3.8,3.32,4.39,5.48,4.33,4.26,REC
DTREE,2.68,3.66,3.55,3.64,5.77,4.29,4.41,REC
MLP,2.16,3.84,3.16,4.16,5.56,4.65,4.47,REC
KNN,1.63,4.45,3.35,4.39,6.1,3.34,4.73,REC
ABC,2.25,4.29,3.55,3.93,6.02,3.24,4.74,REC
avarage,2.23,4.0,3.44,4.09,5.66,4.24,4.35,REC
std,0.33,0.29,0.18,0.44,0.37,0.62,0.31,REC
