ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.66,2.84,3.63,3.64,4.31,3.69,3.23,IBA
KNN,5.98,3.23,3.67,3.66,3.98,4.06,3.42,IBA
ABC,5.61,3.01,3.36,3.91,4.19,4.48,3.43,IBA
DTREE,5.08,3.98,3.25,4.21,4.66,3.35,3.46,IBA
RF,6.34,3.47,3.34,4.06,3.44,3.89,3.47,IBA
SVM,6.61,3.05,3.6,3.77,4.47,2.91,3.6,IBA
SGD,5.73,3.38,3.79,3.86,3.9,3.72,3.62,IBA
LRG,6.91,2.58,3.53,3.74,4.13,3.36,3.75,IBA
avarage,6.12,3.19,3.52,3.86,4.14,3.68,3.5,IBA
std,0.62,0.43,0.19,0.2,0.37,0.48,0.16,IBA
