ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.5,3.79,4.14,3.86,3.07,4.07,GEO
SVM,6.64,2.64,3.64,3.86,4.0,2.71,4.5,GEO
ABC,3.43,4.43,3.14,2.93,3.64,5.64,4.79,GEO
RF,5.64,3.5,3.07,3.0,2.86,4.43,5.5,GEO
DTREE,5.21,3.79,2.86,2.93,5.43,2.21,5.57,GEO
KNN,5.0,2.79,3.57,3.21,4.5,3.29,5.64,GEO
SGD,6.36,2.86,2.86,4.0,2.0,4.0,5.93,GEO
MLP,6.36,3.21,2.64,2.71,4.43,2.36,6.29,GEO
avarage,5.65,3.21,3.2,3.35,3.84,3.46,5.29,GEO
std,1.09,0.66,0.42,0.56,1.05,1.16,0.76,GEO
