ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.11,3.22,3.39,3.49,3.27,4.22,4.3,GEO
SGD,5.49,3.47,3.35,3.28,4.11,3.94,4.36,GEO
DTREE,4.89,3.52,3.22,3.89,4.38,3.7,4.4,GEO
ABC,5.91,3.19,2.95,3.23,3.82,4.48,4.43,GEO
KNN,5.93,2.97,3.48,3.19,4.04,3.92,4.48,GEO
SVM,6.6,2.75,3.53,3.41,4.05,3.04,4.61,GEO
LRG,6.93,2.61,3.41,3.31,3.98,3.02,4.73,GEO
MLP,6.65,2.87,3.31,3.62,3.56,3.24,4.75,GEO
avarage,6.06,3.08,3.33,3.43,3.9,3.69,4.51,GEO
std,0.67,0.33,0.18,0.24,0.35,0.55,0.17,GEO
