ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.79,4.21,4.57,4.14,3.5,2.21,GEO
SVM,6.57,2.93,3.86,4.0,4.29,3.0,3.36,GEO
ABC,3.71,4.57,3.43,3.07,3.79,5.86,3.57,GEO
KNN,5.29,3.07,3.86,3.5,4.79,3.57,3.93,GEO
SGD,6.71,3.14,2.86,4.29,2.0,4.14,4.86,GEO
MLP,6.57,3.5,2.79,3.0,4.64,2.57,4.93,GEO
DTREE,5.29,3.86,2.86,2.93,5.5,2.21,5.36,GEO
RF,5.64,3.43,3.07,3.14,2.79,4.43,5.5,GEO
avarage,5.79,3.41,3.37,3.56,3.99,3.66,4.21,GEO
std,1.04,0.58,0.55,0.64,1.13,1.16,1.14,GEO
