ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.34,3.87,3.49,4.17,4.04,3.63,3.46,SPE
RF,6.42,3.42,3.4,3.67,2.93,4.08,4.07,SPE
KNN,6.39,3.25,3.83,2.93,3.09,4.36,4.15,SPE
SGD,6.07,3.32,3.83,3.63,3.55,3.34,4.26,SPE
ABC,6.13,3.56,3.11,3.22,3.18,4.51,4.3,SPE
MLP,6.84,3.21,3.8,3.53,2.99,2.96,4.66,SPE
LRG,6.93,2.94,3.94,3.28,3.11,3.05,4.75,SPE
SVM,6.73,3.05,3.74,3.07,3.47,3.14,4.8,SPE
avarage,6.35,3.33,3.64,3.44,3.3,3.63,4.31,SPE
std,0.52,0.29,0.28,0.4,0.37,0.61,0.44,SPE
