ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.02,3.17,3.65,3.58,3.91,4.04,3.62,IBA
LRG,6.9,2.64,3.45,3.79,4.14,3.32,3.76,IBA
SGD,5.66,3.39,3.66,3.85,3.97,3.68,3.8,IBA
SVM,6.62,3.01,3.57,3.71,4.4,2.85,3.84,IBA
RF,6.34,3.41,3.24,3.91,3.43,3.83,3.84,IBA
ABC,5.55,2.91,3.28,3.86,4.08,4.43,3.89,IBA
DTREE,4.98,3.87,3.15,4.19,4.55,3.34,3.93,IBA
MLP,6.66,2.68,3.53,3.52,4.2,3.48,3.93,IBA
avarage,6.09,3.14,3.44,3.8,4.08,3.62,3.83,IBA
std,0.66,0.41,0.2,0.21,0.34,0.49,0.1,IBA
