ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.79,4.07,4.57,4.14,3.5,2.29,GEO
SVM,6.57,2.93,3.86,4.0,4.29,3.0,3.36,GEO
DTREE,5.64,4.07,3.29,3.29,5.57,2.5,3.64,GEO
ABC,3.86,4.43,3.29,2.93,3.64,5.5,4.36,GEO
SGD,6.43,3.29,3.14,4.43,2.0,4.0,4.71,GEO
RF,5.93,3.5,3.21,3.21,2.79,4.5,4.86,GEO
MLP,6.5,3.43,2.79,2.86,4.64,2.5,5.29,GEO
KNN,5.0,2.71,3.64,3.21,4.64,3.29,5.5,GEO
avarage,5.82,3.39,3.41,3.56,3.96,3.6,4.25,GEO
std,0.97,0.61,0.42,0.67,1.13,1.03,1.09,GEO
