ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.61,2.93,3.88,3.89,3.95,3.61,3.13,PRE
MLP,5.48,3.1,3.5,3.8,4.49,4.11,3.52,PRE
SVM,5.81,3.29,3.48,3.82,4.41,3.66,3.54,PRE
KNN,3.87,3.93,3.7,3.98,4.61,3.98,3.93,PRE
SGD,4.93,3.66,3.51,3.98,4.29,3.69,3.94,PRE
ABC,3.97,3.15,3.37,3.94,4.93,4.43,4.21,PRE
RF,4.35,3.78,2.89,3.7,4.72,4.22,4.33,PRE
DTREE,3.84,3.84,3.01,4.16,5.31,3.52,4.33,PRE
avarage,4.86,3.46,3.42,3.91,4.59,3.9,3.87,PRE
std,1.03,0.39,0.33,0.14,0.41,0.33,0.43,PRE
