ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.54,2.77,3.77,3.74,3.75,3.44,3.98,PRE
SGD,4.89,3.52,3.48,3.86,4.16,3.64,4.44,PRE
SVM,5.76,3.11,3.36,3.67,4.18,3.42,4.49,PRE
MLP,5.36,2.95,3.34,3.6,4.3,3.85,4.6,PRE
RF,4.26,3.73,2.8,3.67,4.62,4.1,4.81,PRE
KNN,3.75,3.84,3.59,3.79,4.39,3.8,4.84,PRE
ABC,3.84,3.05,3.35,3.88,4.75,4.24,4.89,PRE
DTREE,3.71,3.74,2.94,4.07,5.13,3.43,4.98,PRE
avarage,4.77,3.34,3.33,3.78,4.41,3.74,4.63,PRE
std,1.05,0.41,0.32,0.15,0.42,0.31,0.33,PRE
