ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.57,2.71,4.43,4.64,3.21,3.93,IBA
ABC,3.0,3.0,3.86,3.0,5.0,5.29,4.86,IBA
SVM,6.57,3.21,3.57,2.93,4.14,2.21,5.36,IBA
DTREE,4.29,3.93,2.36,3.57,4.71,3.71,5.43,IBA
SGD,5.57,3.64,4.0,2.29,3.93,3.14,5.43,IBA
RF,5.14,3.86,2.86,3.14,3.43,3.93,5.64,IBA
MLP,6.5,3.29,2.79,3.43,2.79,2.93,6.29,IBA
KNN,4.86,3.86,2.14,2.79,4.07,3.93,6.36,IBA
avarage,5.3,3.42,3.04,3.2,4.09,3.54,5.41,IBA
std,1.26,0.49,0.69,0.64,0.73,0.91,0.78,IBA
