ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.38,3.78,3.21,4.81,5.08,4.37,3.37,F1
LRG,4.06,3.25,3.07,4.65,5.19,4.17,3.61,F1
MLP,2.93,3.3,3.26,4.25,5.61,4.81,3.83,F1
KNN,2.06,4.72,3.48,4.61,5.8,3.3,4.04,F1
SGD,2.64,3.82,3.69,4.62,4.7,4.38,4.16,F1
RF,3.93,3.7,2.92,3.68,5.21,4.19,4.38,F1
ABC,2.85,3.67,3.4,4.26,5.71,3.66,4.44,F1
DTREE,2.84,4.01,2.9,3.99,5.53,3.59,5.14,F1
avarage,3.08,3.78,3.24,4.36,5.35,4.06,4.12,F1
std,0.67,0.46,0.28,0.38,0.37,0.5,0.55,F1
