ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.6,2.98,4.25,3.37,2.89,4.4,3.5,SPE
DTREE,5.48,3.34,3.81,4.41,4.06,3.37,3.54,SPE
ABC,6.07,3.52,3.4,3.52,3.55,4.28,3.67,SPE
SGD,6.3,3.9,3.61,3.52,3.87,3.11,3.7,SPE
RF,6.35,3.57,3.49,3.97,2.74,4.11,3.77,SPE
SVM,6.79,3.57,3.54,3.32,3.69,3.11,3.98,SPE
MLP,6.75,3.51,3.75,3.55,3.13,3.17,4.14,SPE
LRG,6.93,3.16,3.93,3.18,3.35,3.07,4.38,SPE
avarage,6.41,3.44,3.72,3.6,3.41,3.58,3.84,SPE
std,0.48,0.28,0.28,0.4,0.47,0.58,0.31,SPE
